symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
8054,多,2026-01-28 13:10:00,128.0,2026-01-28 13:25:00,127.5,收盤平倉,-0.391,-0.612,127.5,126.5
8054,多,2026-01-29 11:35:00,124.5,2026-01-29 12:00:00,130.34,移動停利,4.691,4.47,124.0,123.0
8054,多,2026-01-30 09:15:00,137.5,2026-01-30 09:30:00,138.18,移動停利,0.495,0.273,135.0,124.5
8054,多,2026-02-03 09:05:00,131.0,2026-02-03 09:10:00,128.87,移動停利,-1.626,-1.847,127.5,126.5
8054,多,2026-02-04 09:30:00,127.5,2026-02-04 13:25:00,130.0,收盤平倉,1.961,1.74,127.5,124.0
8054,多,2026-02-05 09:10:00,132.0,2026-02-05 09:25:00,132.79,移動停利,0.598,0.377,130.5,128.0
8054,多,2026-02-06 12:25:00,126.0,2026-02-06 13:25:00,124.95,移動停利,-0.833,-1.055,125.5,123.5
8054,多,2026-02-09 09:05:00,130.0,2026-02-09 09:20:00,129.85,移動停利,-0.115,-0.337,126.5,124.5
8054,多,2026-02-10 09:05:00,131.5,2026-02-10 09:15:00,128.87,移動停利,-2.0,-2.221,127.5,126.5
8054,多,2026-02-23 11:15:00,121.0,2026-02-23 13:25:00,119.5,收盤平倉,-1.24,-1.461,120.0,118.0
8054,多,2026-02-24 09:05:00,122.0,2026-02-24 11:05:00,120.05,移動停利,-1.598,-1.82,120.0,119.5
8054,多,2026-02-25 09:05:00,121.0,2026-02-25 11:00:00,119.56,移動停利,-1.19,-1.411,120.0,119.0
8054,多,2026-02-26 09:05:00,122.5,2026-02-26 09:25:00,120.05,移動停利,-2.0,-2.221,121.5,120.0
8054,多,2026-03-02 11:40:00,117.5,2026-03-02 13:25:00,117.5,收盤平倉,0.0,-0.221,117.5,116.5
8054,多,2026-03-03 09:05:00,122.5,2026-03-03 09:30:00,121.52,移動停利,-0.8,-1.021,117.5,117.0
8054,多,2026-03-05 09:05:00,110.5,2026-03-05 09:25:00,109.27,移動停利,-1.113,-1.334,107.5,107.0
8054,多,2026-03-06 12:40:00,106.5,2026-03-06 13:25:00,106.0,收盤平倉,-0.469,-0.691,106.5,106.0
8054,多,2026-03-09 11:25:00,95.8,2026-03-09 13:25:00,96.6,收盤平倉,0.835,0.614,95.8,95.0
8054,多,2026-03-10 09:05:00,100.0,2026-03-10 11:30:00,99.47,移動停利,-0.53,-0.751,96.8,95.0
8054,多,2026-03-11 09:05:00,102.0,2026-03-11 13:25:00,103.5,收盤平倉,1.471,1.249,100.0,99.6
8054,多,2026-03-12 12:10:00,101.0,2026-03-12 13:25:00,101.5,收盤平倉,0.495,0.274,101.0,100.0
8054,多,2026-03-13 10:00:00,101.0,2026-03-13 13:25:00,101.0,收盤平倉,0.0,-0.221,100.0,98.8
8054,多,2026-03-16 11:30:00,100.0,2026-03-16 13:25:00,100.0,收盤平倉,0.0,-0.221,100.0,98.7
8054,多,2026-03-17 09:05:00,102.0,2026-03-17 10:50:00,100.94,移動停利,-1.039,-1.26,101.0,100.0
8054,多,2026-03-18 09:05:00,101.0,2026-03-18 10:00:00,99.8,EXIT,-1.188,-1.409,100.5,99.9
8054,多,2026-03-20 09:05:00,99.6,2026-03-20 09:10:00,99.47,移動停利,-0.131,-0.352,97.3,95.3
8054,多,2026-03-23 13:05:00,97.6,2026-03-23 13:25:00,97.4,收盤平倉,-0.205,-0.426,97.7,97.0
8054,多,2026-03-24 09:05:00,100.0,2026-03-24 09:25:00,99.96,移動停利,-0.04,-0.261,97.6,97.0
8054,多,2026-03-25 09:05:00,99.7,2026-03-25 10:10:00,98.49,移動停利,-1.214,-1.435,98.2,97.3
8054,多,2026-03-26 09:05:00,105.0,2026-03-26 09:20:00,102.9,移動停利,-2.0,-2.221,99.0,98.5
8054,多,2026-03-27 11:50:00,99.5,2026-03-27 13:25:00,99.6,收盤平倉,0.101,-0.121,99.1,98.5
8054,多,2026-03-30 10:55:00,97.4,2026-03-30 13:25:00,96.7,收盤平倉,-0.719,-0.94,97.4,96.3
8054,多,2026-04-01 09:05:00,94.6,2026-04-01 09:45:00,93.59,移動停利,-1.068,-1.289,92.2,90.5
8054,多,2026-04-07 09:05:00,92.8,2026-04-07 09:30:00,91.63,移動停利,-1.261,-1.482,92.6,92.1
8054,多,2026-04-08 09:05:00,96.7,2026-04-08 13:25:00,97.6,收盤平倉,0.931,0.709,91.0,90.5
8054,多,2026-04-10 09:05:00,96.1,2026-04-10 12:40:00,99.96,移動停利,4.017,3.795,95.7,95.1
8054,多,2026-04-13 09:15:00,102.0,2026-04-13 12:35:00,99.96,移動停利,-2.0,-2.221,102.0,98.4
8054,多,2026-04-14 09:05:00,101.0,2026-04-14 13:20:00,99.47,移動停利,-1.515,-1.736,100.5,99.0
8054,多,2026-04-15 09:05:00,103.0,2026-04-15 09:25:00,100.94,移動停利,-2.0,-2.221,99.7,99.2
8054,多,2026-04-16 09:05:00,99.0,2026-04-16 09:30:00,102.41,移動停利,3.444,3.223,99.0,97.4
8054,多,2026-04-17 09:35:00,108.0,2026-04-17 10:10:00,107.31,移動停利,-0.639,-0.86,107.5,104.0
8054,多,2026-04-20 09:05:00,106.5,2026-04-20 09:25:00,106.82,移動停利,0.3,0.079,106.0,105.0
8054,多,2026-04-21 09:05:00,106.5,2026-04-21 09:15:00,106.33,移動停利,-0.16,-0.381,105.0,103.5
8054,多,2026-04-22 09:05:00,124.5,2026-04-22 13:25:00,124.5,收盤平倉,0.0,-0.221,113.5,113.5
8054,多,2026-04-23 13:00:00,114.0,2026-04-23 13:25:00,112.7,移動停利,-1.14,-1.362,112.5,112.5
8054,多,2026-04-24 09:15:00,116.5,2026-04-24 09:25:00,114.66,移動停利,-1.579,-1.801,114.5,112.0
8054,多,2026-04-27 09:05:00,108.5,2026-04-27 09:10:00,106.33,移動停利,-2.0,-2.221,106.5,106.0
8054,多,2026-04-28 09:05:00,108.0,2026-04-28 09:50:00,108.78,移動停利,0.722,0.501,105.5,104.5
8054,多,2026-04-29 11:45:00,109.5,2026-04-29 12:50:00,107.8,移動停利,-1.553,-1.774,109.0,107.5
8054,多,2026-04-30 09:10:00,110.0,2026-04-30 10:05:00,108.78,移動停利,-1.109,-1.33,108.0,107.0
8054,多,2026-05-05 09:05:00,107.5,2026-05-05 09:30:00,107.8,移動停利,0.279,0.058,106.5,105.5
8054,多,2026-05-06 09:05:00,114.0,2026-05-06 09:25:00,111.72,移動停利,-2.0,-2.221,112.0,111.0
8054,多,2026-05-07 12:15:00,107.0,2026-05-07 13:25:00,107.0,收盤平倉,0.0,-0.221,107.0,106.0
8054,多,2026-05-08 09:05:00,107.5,2026-05-08 10:10:00,106.82,移動停利,-0.633,-0.854,107.5,107.0
